Record_Type,Transaction_ID,Date,Store_ID,Store_Name,Store_City,Store_Region,Product_ID,Product_Name,Category,Sub_Category,Quantity,Unit_Cost,Unit_Retail,Expense_Type,Expense_Amount
SALES,TX-39144,2025-01-02,6,Branch_6,GIZA,Alex Coast,118,Prod_118,Home Care,Detergents,8,139.78,179.72,NOT_APPLICABLE,0.0
SALES,TX-35509,2025-07-01,10,Branch_10,cairo,Greater Cairo,102,Prod_102,Groceries,Dairy,5,79.48,98.05,NOT_APPLICABLE,0.0
SALES,TX-11853,2025-12-18,7,Branch_7,Mansoura,Greater Cairo,118,Prod_118,Personal Care,Soft Drinks,6,149.59,193.63,NOT_APPLICABLE,0.0
SALES,TX-13239,2025-02-12,3,Branch_3,Alexandria,Delta,110,Prod_110,Personal Care,Soft Drinks,3,102.02,140.24,NOT_APPLICABLE,0.0
SALES,TX-29951,2025-02-15,6,Branch_6,GIZA,Alex Coast,113,Prod_113,Groceries,Dairy,7,111.16,137.21,NOT_APPLICABLE,0.0
STORE_EXPENSE,TX-27985,2025-07-01,10,Branch_10,cairo,Greater Cairo,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,0.0,0.0,Salaries,12796.92
SALES,TX-22091,2025-12-04,7,Branch_7,Mansoura,Greater Cairo,110,Prod_110,Home Care,Shampoo,12,107.24,149.49,NOT_APPLICABLE,0.0
SALES,TX-48990,2025-12-01,1,Branch_1,cairo,Alex Coast,104,Prod_104,Beverages,Soft Drinks,12,95.17,127.27,NOT_APPLICABLE,0.0
SALES,TX-40640,2025-01-10,3,Branch_3,Alexandria,Delta,105,Prod_105,Personal Care,Soft Drinks,4,93.13,128.62,NOT_APPLICABLE,0.0
SALES,TX-28912,2026-04-28,10,Branch_10,cairo,Greater Cairo,112,Prod_112,Personal Care,Shampoo,11,107.2,131.13,NOT_APPLICABLE,0.0
SALES,TX-8571,2025-02-19,9,Branch_9,Cairo,Delta,107,Prod_107,Groceries,Dairy,4,105.19,146.83,NOT_APPLICABLE,0.0
SALES,TX-38432,2026-02-19,1,Branch_1,cairo,Alex Coast,116,Prod_116,Home Care,Shampoo,1,132.5,159.64,NOT_APPLICABLE,0.0
SALES,TX-40526,2025-11-18,8,Branch_8,Tanta,Delta,109,Prod_109,Groceries,Detergents,12,108.75,140.85,NOT_APPLICABLE,0.0
SALES,TX-35550,2025-06-17,5,Branch_5,Giza,Greater Cairo,117,Prod_117,Home Care,Snacks,8,134.78,172.69,NOT_APPLICABLE,0.0
SALES,TX-29488,2025-06-19,3,Branch_3,Alexandria,Delta,110,Prod_110,Personal Care,Soft Drinks,12,113.61,141.2,NOT_APPLICABLE,0.0
STORE_EXPENSE,TX-26038,2025-06-01,1,Branch_1,cairo,Alex Coast,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,0.0,0.0,Maintenance,11933.77
SALES,TX-19371,2025-10-18,3,Branch_3,Alexandria,Delta,104,Prod_104,Home Care,Dairy,1,83.83,104.09,NOT_APPLICABLE,0.0
SALES,TX-44735,2025-11-05,8,Branch_8,Tanta,Delta,104,Prod_104,Home Care,Soft Drinks,11,83.31,116.08,NOT_APPLICABLE,0.0
STORE_EXPENSE,TX-6916,2026-02-01,5,Branch_5,Giza,Greater Cairo,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,0.0,0.0,Rent,57098.9
SALES,TX-14999,2025-12-04,6,Branch_6,GIZA,Alex Coast,105,Prod_105,Groceries,Snacks,11,97.33,134.26,NOT_APPLICABLE,0.0
SALES,TX-16751,2025-02-11,7,Branch_7,Mansoura,Greater Cairo,113,Prod_113,Groceries,Soft Drinks,5,112.16,146.88,NOT_APPLICABLE,0.0
SALES,TX-29960,2026-03-23,7,Branch_7,Mansoura,Greater Cairo,100,Prod_100,Personal Care,Detergents,2,79.48,106.59,NOT_APPLICABLE,0.0
SALES,TX-28857,2025-07-31,4,Branch_4,ALEXANDRIA,Delta,103,Prod_103,Groceries,Dairy,11,84.19,116.07,NOT_APPLICABLE,0.0
SALES,TX-38912,2025-09-05,4,Branch_4,ALEXANDRIA,Delta,107,Prod_107,Groceries,Soft Drinks,4,101.26,133.56,NOT_APPLICABLE,0.0
SALES,TX-5844,2025-06-13,1,Branch_1,cairo,Alex Coast,117,Prod_117,Home Care,Snacks,1,127.68,160.76,NOT_APPLICABLE,0.0
SALES,TX-15770,2025-06-18,5,Branch_5,Giza,Greater Cairo,119,Prod_119,Groceries,Shampoo,1,151.34,187.6,NOT_APPLICABLE,0.0
SALES,TX-27099,2026-03-17,4,Branch_4,ALEXANDRIA,Delta,102,Prod_102,Groceries,Snacks,11,76.3,103.27,NOT_APPLICABLE,0.0
SALES,TX-34727,2026-04-02,1,Branch_1,cairo,Alex Coast,119,Prod_119,Personal Care,Shampoo,5,137.81,171.6,NOT_APPLICABLE,0.0
SALES,TX-20931,2025-07-21,10,Branch_10,cairo,Greater Cairo,116,Prod_116,Groceries,Soft Drinks,5,122.31,170.8,NOT_APPLICABLE,0.0
SALES,TX-12314,2025-03-30,10,Branch_10,cairo,Greater Cairo,114,Prod_114,Groceries,Snacks,2,116.04,140.79,NOT_APPLICABLE,0.0
SALES,TX-8294,2025-12-09,3,Branch_3,Alexandria,Delta,104,Prod_104,Beverages,Shampoo,5,94.89,116.19,NOT_APPLICABLE,0.0
SALES,TX-49409,2025-04-26,6,Branch_6,GIZA,Alex Coast,115,Prod_115,Beverages,Dairy,7,124.58,169.14,NOT_APPLICABLE,0.0
SALES,TX-22320,2025-11-21,7,Branch_7,Mansoura,Greater Cairo,108,Prod_108,Home Care,Soft Drinks,2,109.72,136.3,NOT_APPLICABLE,0.0
SALES,TX-20487,2025-02-06,10,Branch_10,cairo,Greater Cairo,112,Prod_112,Beverages,Soft Drinks,11,118.44,144.3,NOT_APPLICABLE,0.0
SALES,TX-22611,2025-03-12,8,Branch_8,Tanta,Delta,105,Prod_105,Home Care,Dairy,6,85.17,102.93,NOT_APPLICABLE,0.0
SALES,TX-12466,2026-04-17,6,Branch_6,GIZA,Alex Coast,106,Prod_106,Personal Care,Detergents,1,102.01,138.17,NOT_APPLICABLE,0.0
SALES,TX-41513,2026-02-11,7,Branch_7,Mansoura,Greater Cairo,101,Prod_101,Beverages,Detergents,5,72.84,98.09,NOT_APPLICABLE,0.0
SALES,TX-48610,2025-08-13,2,Branch_2,CAIRO,Greater Cairo,108,Prod_108,Groceries,Shampoo,3,108.31,145.03,NOT_APPLICABLE,0.0
SALES,TX-17673,2025-06-03,6,Branch_6,GIZA,Alex Coast,115,Prod_115,Personal Care,Dairy,9,118.06,164.99,NOT_APPLICABLE,0.0
SALES,TX-8566,2026-04-27,10,Branch_10,cairo,Greater Cairo,104,Prod_104,Groceries,Snacks,1,91.96,124.5,NOT_APPLICABLE,0.0
SALES,TX-42906,2025-04-26,2,Branch_2,CAIRO,Greater Cairo,116,Prod_116,Groceries,Snacks,7,131.9,166.24,NOT_APPLICABLE,0.0
SALES,TX-33295,2025-05-21,7,Branch_7,Mansoura,Greater Cairo,112,Prod_112,Home Care,Soft Drinks,3,107.88,139.35,NOT_APPLICABLE,0.0
SALES,TX-12929,2026-04-18,1,Branch_1,cairo,Alex Coast,100,Prod_100,Groceries,Shampoo,5,68.5,90.62,NOT_APPLICABLE,0.0
SALES,TX-8384,2025-11-26,1,Branch_1,cairo,Alex Coast,112,Prod_112,Groceries,Dairy,7,113.3,155.82,NOT_APPLICABLE,0.0
SALES,TX-26547,2025-11-04,4,Branch_4,ALEXANDRIA,Delta,117,Prod_117,Home Care,Soft Drinks,12,140.07,187.92,NOT_APPLICABLE,0.0
SALES,TX-21161,2026-01-06,7,Branch_7,Mansoura,Greater Cairo,104,Prod_104,Beverages,Detergents,5,89.37,125.11,NOT_APPLICABLE,0.0
SALES,TX-25332,2025-09-01,9,Branch_9,Cairo,Delta,114,Prod_114,Home Care,Soft Drinks,10,117.9,150.13,NOT_APPLICABLE,0.0
SALES,TX-417,2026-04-08,9,Branch_9,Cairo,Delta,115,Prod_115,Beverages,Shampoo,1,117.2,150.64,NOT_APPLICABLE,0.0
SALES,TX-38314,2026-03-23,1,Branch_1,cairo,Alex Coast,100,Prod_100,Beverages,Shampoo,1,79.2,97.3,NOT_APPLICABLE,0.0
SALES,TX-40759,2026-02-16,6,Branch_6,GIZA,Alex Coast,108,Prod_108,Personal Care,Soft Drinks,5,104.01,135.17,NOT_APPLICABLE,0.0
STORE_EXPENSE,TX-1407,2025-12-01,2,Branch_2,CAIRO,Greater Cairo,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,0.0,0.0,Maintenance,57979.0
SALES,TX-27989,2025-07-03,8,Branch_8,Tanta,Delta,107,Prod_107,Beverages,Soft Drinks,6,92.06,128.65,NOT_APPLICABLE,0.0
SALES,TX-20658,2025-02-04,4,Branch_4,ALEXANDRIA,Delta,102,Prod_102,Beverages,Shampoo,2,75.89,102.85,NOT_APPLICABLE,0.0
SALES,TX-46982,2025-10-25,6,Branch_6,GIZA,Alex Coast,119,Prod_119,Personal Care,Detergents,9,153.06,199.52,NOT_APPLICABLE,0.0
SALES,TX-29902,2025-07-10,6,Branch_6,GIZA,Alex Coast,104,Prod_104,Beverages,Detergents,2,87.07,107.26,NOT_APPLICABLE,0.0
SALES,TX-32870,2025-03-15,9,Branch_9,Cairo,Delta,116,Prod_116,Beverages,Detergents,2,126.69,170.62,NOT_APPLICABLE,0.0
SALES,TX-21614,2026-03-02,4,Branch_4,ALEXANDRIA,Delta,105,Prod_105,Personal Care,Detergents,-5,86.72,113.7,NOT_APPLICABLE,0.0
SALES,TX-18693,2025-03-19,6,Branch_6,GIZA,Alex Coast,118,Prod_118,Home Care,Snacks,8,147.76,186.27,NOT_APPLICABLE,0.0
SALES,TX-14463,2026-03-28,6,Branch_6,GIZA,Alex Coast,103,Prod_103,Home Care,Soft Drinks,1,82.58,107.7,NOT_APPLICABLE,0.0
SALES,TX-13530,2025-02-07,1,Branch_1,cairo,Alex Coast,113,Prod_113,Groceries,Dairy,2,114.93,144.39,NOT_APPLICABLE,0.0
SALES,TX-29805,2025-01-14,1,Branch_1,cairo,Alex Coast,113,Prod_113,Home Care,Dairy,9,126.17,154.02,NOT_APPLICABLE,0.0
SALES,TX-1445,2026-03-29,2,Branch_2,CAIRO,Greater Cairo,118,Prod_118,Home Care,Shampoo,9,134.13,173.72,NOT_APPLICABLE,0.0
SALES,TX-18219,2025-04-11,2,Branch_2,CAIRO,Greater Cairo,102,Prod_102,Home Care,Soft Drinks,12,78.07,105.46,NOT_APPLICABLE,0.0
SALES,TX-45064,2026-03-06,6,Branch_6,GIZA,Alex Coast,117,Prod_117,Personal Care,Shampoo,4,140.53,172.37,NOT_APPLICABLE,0.0
SALES,TX-30647,2025-09-04,4,Branch_4,ALEXANDRIA,Delta,101,Prod_101,Personal Care,Dairy,12,81.11,104.02,NOT_APPLICABLE,0.0
SALES,TX-49168,2025-10-06,3,Branch_3,Alexandria,Delta,111,Prod_111,Home Care,Shampoo,11,122.41,170.41,NOT_APPLICABLE,0.0
SALES,TX-39990,2026-02-27,8,Branch_8,Tanta,Delta,119,Prod_119,Personal Care,Snacks,4,132.64,162.76,NOT_APPLICABLE,0.0
SALES,TX-44756,2025-02-24,9,Branch_9,Cairo,Delta,115,Prod_115,Groceries,Soft Drinks,2,127.99,177.42,NOT_APPLICABLE,0.0
SALES,TX-48346,2025-04-09,4,Branch_4,ALEXANDRIA,Delta,110,Prod_110,Personal Care,Snacks,4,108.0,133.75,NOT_APPLICABLE,0.0
SALES,TX-42970,2025-02-21,8,Branch_8,Tanta,Delta,115,Prod_115,Home Care,Snacks,11,139.61,193.38,NOT_APPLICABLE,0.0
SALES,TX-20420,2026-03-26,3,Branch_3,Alexandria,Delta,109,Prod_109,Beverages,Detergents,12,100.35,127.3,NOT_APPLICABLE,0.0
SALES,TX-10897,2025-03-01,7,Branch_7,Mansoura,Greater Cairo,103,Prod_103,Home Care,Soft Drinks,10,91.93,111.95,NOT_APPLICABLE,0.0
SALES,TX-45621,2026-02-15,9,Branch_9,Cairo,Delta,104,Prod_104,Home Care,Soft Drinks,11,90.01,121.32,NOT_APPLICABLE,0.0
SALES,TX-36350,2025-08-16,7,Branch_7,Mansoura,Greater Cairo,117,Prod_117,Personal Care,Shampoo,3,138.33,174.03,NOT_APPLICABLE,0.0
SALES,TX-19313,2025-01-30,6,Branch_6,GIZA,Alex Coast,105,Prod_105,Home Care,Snacks,1,95.99,133.02,NOT_APPLICABLE,0.0
SALES,TX-5583,2025-01-16,8,Branch_8,Tanta,Delta,107,Prod_107,Beverages,Snacks,11,103.27,128.38,NOT_APPLICABLE,0.0
SALES,TX-6683,2025-01-01,3,Branch_3,Alexandria,Delta,112,Prod_112,Personal Care,Dairy,2,118.06,146.77,NOT_APPLICABLE,0.0
SALES,TX-30680,2026-02-18,10,Branch_10,cairo,Greater Cairo,107,Prod_107,Personal Care,Soft Drinks,2,106.34,147.45,NOT_APPLICABLE,0.0
SALES,TX-28389,2025-07-19,10,Branch_10,cairo,Greater Cairo,106,Prod_106,Beverages,Snacks,2,93.29,116.74,NOT_APPLICABLE,0.0
SALES,TX-6848,2026-02-18,3,Branch_3,Alexandria,Delta,111,Prod_111,Home Care,Soft Drinks,2,103.09,138.26,NOT_APPLICABLE,0.0
STORE_EXPENSE,TX-15982,2025-04-01,7,Branch_7,Mansoura,Greater Cairo,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,0.0,0.0,Electricity,36017.79
SALES,TX-33676,2026-05-01,6,Branch_6,GIZA,Alex Coast,118,Prod_118,Home Care,Shampoo,4,141.11,172.56,NOT_APPLICABLE,0.0
SALES,TX-47504,2026-03-13,3,Branch_3,Alexandria,Delta,100,Prod_100,Personal Care,Snacks,4,70.74,98.49,NOT_APPLICABLE,0.0
SALES,TX-7566,2025-08-18,5,Branch_5,Giza,Greater Cairo,105,Prod_105,Home Care,Detergents,2,87.88,108.23,NOT_APPLICABLE,0.0
SALES,TX-20729,2025-02-24,10,Branch_10,cairo,Greater Cairo,119,Prod_119,Groceries,Dairy,11,147.13,189.73,NOT_APPLICABLE,0.0
SALES,TX-7412,2025-07-02,7,Branch_7,Mansoura,Greater Cairo,119,Prod_119,Home Care,Shampoo,10,150.06,193.43,NOT_APPLICABLE,0.0
SALES,TX-25355,2025-08-08,9,Branch_9,Cairo,Delta,115,Prod_115,Beverages,Dairy,11,126.89,166.82,NOT_APPLICABLE,0.0
SALES,TX-47739,2025-10-10,8,Branch_8,Tanta,Delta,111,Prod_111,Home Care,Shampoo,3,113.89,145.1,NOT_APPLICABLE,0.0
SALES,TX-9759,2025-05-20,7,Branch_7,Mansoura,Greater Cairo,114,Prod_114,Home Care,Detergents,9,130.74,177.06,NOT_APPLICABLE,0.0
SALES,TX-9768,2025-12-26,4,Branch_4,ALEXANDRIA,Delta,103,Prod_103,Beverages,Soft Drinks,1,89.11,114.04,NOT_APPLICABLE,0.0
SALES,TX-7134,2025-10-09,6,Branch_6,GIZA,Alex Coast,109,Prod_109,Beverages,Detergents,6,96.75,131.66,NOT_APPLICABLE,0.0
SALES,TX-28594,2025-12-01,3,Branch_3,Alexandria,Delta,115,Prod_115,Personal Care,Snacks,2,136.97,166.52,NOT_APPLICABLE,0.0
SALES,TX-41210,2025-08-23,8,Branch_8,Tanta,Delta,115,Prod_115,Personal Care,Detergents,7,133.89,187.01,NOT_APPLICABLE,0.0
SALES,TX-23112,2025-12-20,3,Branch_3,Alexandria,Delta,111,Prod_111,Home Care,Snacks,2,110.13,153.64,NOT_APPLICABLE,0.0
SALES,TX-44347,2026-02-11,5,Branch_5,Giza,Greater Cairo,119,Prod_119,Groceries,Snacks,10,138.73,171.98,NOT_APPLICABLE,0.0
SALES,TX-22810,2025-10-07,6,Branch_6,GIZA,Alex Coast,101,Prod_101,Groceries,Soft Drinks,6,74.81,101.23,NOT_APPLICABLE,0.0
SALES,TX-20508,2025-01-16,10,Branch_10,cairo,Greater Cairo,105,Prod_105,Home Care,Detergents,9,85.25,119.09,NOT_APPLICABLE,0.0
SALES,TX-45706,2025-09-06,6,Branch_6,GIZA,Alex Coast,118,Prod_118,Beverages,Snacks,9,135.97,178.88,NOT_APPLICABLE,0.0
SALES,TX-21762,2025-05-03,9,Branch_9,Cairo,Delta,115,Prod_115,Home Care,Dairy,5,116.97,154.76,NOT_APPLICABLE,0.0
SALES,TX-21496,2025-08-03,4,Branch_4,ALEXANDRIA,Delta,110,Prod_110,Groceries,Soft Drinks,7,111.52,144.93,NOT_APPLICABLE,0.0
SALES,TX-11505,2026-02-24,6,Branch_6,GIZA,Alex Coast,103,Prod_103,Beverages,Soft Drinks,1,91.25,119.98,NOT_APPLICABLE,0.0
SALES,TX-32457,2026-04-09,10,Branch_10,cairo,Greater Cairo,101,Prod_101,Groceries,Shampoo,3,80.04,102.12,NOT_APPLICABLE,0.0
SALES,TX-44210,2025-09-17,10,Branch_10,cairo,Greater Cairo,100,Prod_100,Personal Care,Detergents,7,75.65,102.66,NOT_APPLICABLE,0.0
SALES,TX-43813,2025-09-21,6,Branch_6,GIZA,Alex Coast,108,Prod_108,Beverages,Detergents,2,96.12,120.87,NOT_APPLICABLE,0.0
SALES,TX-18265,2025-07-30,8,Branch_8,Tanta,Delta,118,Prod_118,Beverages,Soft Drinks,7,147.14,190.0,NOT_APPLICABLE,0.0
SALES,TX-41115,2025-01-11,4,Branch_4,ALEXANDRIA,Delta,119,Prod_119,Groceries,Shampoo,5,144.87,194.21,NOT_APPLICABLE,0.0
SALES,TX-20035,2025-09-27,4,Branch_4,ALEXANDRIA,Delta,117,Prod_117,Personal Care,Soft Drinks,1,128.38,169.27,NOT_APPLICABLE,0.0
SALES,TX-10076,2026-01-11,2,Branch_2,CAIRO,Greater Cairo,108,Prod_108,Home Care,Soft Drinks,11,106.03,133.47,NOT_APPLICABLE,0.0
SALES,TX-37297,2025-11-08,4,Branch_4,ALEXANDRIA,Delta,104,Prod_104,Beverages,Soft Drinks,5,81.49,105.33,NOT_APPLICABLE,0.0
SALES,TX-14277,2026-03-13,6,Branch_6,GIZA,Alex Coast,105,Prod_105,Beverages,Shampoo,10,88.3,122.24,NOT_APPLICABLE,0.0
SALES,TX-35781,2026-05-01,10,Branch_10,cairo,Greater Cairo,112,Prod_112,Beverages,Dairy,10,114.82,145.45,NOT_APPLICABLE,0.0
SALES,TX-16871,2025-03-29,3,Branch_3,Alexandria,Delta,100,Prod_100,Personal Care,Dairy,2,70.11,92.43,NOT_APPLICABLE,0.0
SALES,TX-4230,2025-08-29,1,Branch_1,cairo,Alex Coast,100,Prod_100,Groceries,Dairy,12,74.15,101.81,NOT_APPLICABLE,0.0
SALES,TX-49030,2025-12-19,5,Branch_5,Giza,Greater Cairo,118,Prod_118,Personal Care,Shampoo,6,147.18,203.52,NOT_APPLICABLE,0.0
SALES,TX-168,2025-07-20,3,Branch_3,Alexandria,Delta,118,Prod_118,Groceries,Soft Drinks,1,132.72,178.07,NOT_APPLICABLE,0.0
SALES,TX-14447,2025-07-27,2,Branch_2,CAIRO,Greater Cairo,112,Prod_112,Home Care,Soft Drinks,2,122.07,152.5,NOT_APPLICABLE,0.0
SALES,TX-36717,2025-10-03,1,Branch_1,cairo,Alex Coast,109,Prod_109,Personal Care,Detergents,6,112.29,138.78,NOT_APPLICABLE,0.0
SALES,TX-36165,2025-07-30,6,Branch_6,GIZA,Alex Coast,104,Prod_104,Home Care,Dairy,1,89.25,109.46,NOT_APPLICABLE,0.0
STORE_EXPENSE,TX-14474,2025-10-01,1,Branch_1,cairo,Alex Coast,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,0.0,0.0,Rent,28778.31
SALES,TX-44427,2025-01-03,4,Branch_4,ALEXANDRIA,Delta,107,Prod_107,Beverages,Snacks,1,94.4,113.57,NOT_APPLICABLE,0.0
SALES,TX-46117,2025-01-12,5,Branch_5,Giza,Greater Cairo,117,Prod_117,Home Care,Soft Drinks,7,132.59,159.26,NOT_APPLICABLE,0.0
SALES,TX-30626,2025-02-19,2,Branch_2,CAIRO,Greater Cairo,109,Prod_109,Groceries,Shampoo,2,113.19,145.17,NOT_APPLICABLE,0.0
STORE_EXPENSE,TX-9961,2025-07-01,8,Branch_8,Tanta,Delta,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,0.0,0.0,Rent,13750.48
SALES,TX-38723,2026-02-23,9,Branch_9,Cairo,Delta,111,Prod_111,Groceries,Soft Drinks,3,106.17,130.64,NOT_APPLICABLE,0.0
SALES,TX-28345,2025-03-03,5,Branch_5,Giza,Greater Cairo,103,Prod_103,Groceries,Dairy,8,86.22,119.72,NOT_APPLICABLE,0.0
STORE_EXPENSE,TX-16438,2025-05-01,9,Branch_9,Cairo,Delta,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,0.0,0.0,Electricity,40912.33
SALES,TX-8854,2025-03-11,3,Branch_3,Alexandria,Delta,119,Prod_119,Beverages,Dairy,2,130.44,176.03,NOT_APPLICABLE,0.0
SALES,TX-17364,2025-03-11,4,Branch_4,ALEXANDRIA,Delta,115,Prod_115,Personal Care,Shampoo,5,126.46,166.97,NOT_APPLICABLE,0.0
SALES,TX-4581,2026-03-13,5,Branch_5,Giza,Greater Cairo,114,Prod_114,Home Care,Snacks,3,122.93,149.54,NOT_APPLICABLE,0.0
SALES,TX-47304,2025-01-27,4,Branch_4,ALEXANDRIA,Delta,114,Prod_114,Personal Care,Snacks,2,132.18,184.25,NOT_APPLICABLE,0.0
SALES,TX-44680,2026-01-21,8,Branch_8,Tanta,Delta,103,Prod_103,Beverages,Soft Drinks,4,92.17,110.64,NOT_APPLICABLE,0.0
SALES,TX-15193,2025-02-01,9,Branch_9,Cairo,Delta,103,Prod_103,Home Care,Soft Drinks,9,92.07,123.32,NOT_APPLICABLE,0.0
SALES,TX-31448,2025-05-08,8,Branch_8,Tanta,Delta,101,Prod_101,Home Care,Shampoo,2,74.02,97.25,NOT_APPLICABLE,0.0
SALES,TX-5526,2026-02-07,4,Branch_4,ALEXANDRIA,Delta,116,Prod_116,Groceries,Detergents,9,130.51,170.58,NOT_APPLICABLE,0.0
SALES,TX-39228,2025-02-12,4,Branch_4,ALEXANDRIA,Delta,103,Prod_103,Groceries,Soft Drinks,5,89.77,125.6,NOT_APPLICABLE,0.0
STORE_EXPENSE,TX-3468,2025-11-01,2,Branch_2,CAIRO,Greater Cairo,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,0.0,0.0,Salaries,32218.11
SALES,TX-15074,2026-03-30,5,Branch_5,Giza,Greater Cairo,114,Prod_114,Groceries,Detergents,11,132.94,174.9,NOT_APPLICABLE,0.0
SALES,TX-48706,2026-04-26,5,Branch_5,Giza,Greater Cairo,117,Prod_117,Beverages,Snacks,4,135.81,168.6,NOT_APPLICABLE,0.0
SALES,TX-13610,2026-04-25,1,Branch_1,cairo,Alex Coast,104,Prod_104,Beverages,Soft Drinks,5,94.89,114.28,NOT_APPLICABLE,0.0
SALES,TX-18786,2025-03-26,7,Branch_7,Mansoura,Greater Cairo,100,Prod_100,Home Care,Detergents,10,66.57,92.33,NOT_APPLICABLE,0.0
SALES,TX-39758,2025-02-09,6,Branch_6,GIZA,Alex Coast,109,Prod_109,Groceries,Snacks,3,108.63,141.15,NOT_APPLICABLE,0.0
SALES,TX-24217,2025-06-13,4,Branch_4,ALEXANDRIA,Delta,108,Prod_108,Personal Care,Dairy,9,100.17,134.66,NOT_APPLICABLE,0.0
SALES,TX-33986,2025-06-01,5,Branch_5,Giza,Greater Cairo,108,Prod_108,Personal Care,Snacks,6,100.67,139.59,NOT_APPLICABLE,0.0
SALES,TX-11626,2025-07-08,10,Branch_10,cairo,Greater Cairo,115,Prod_115,Home Care,Shampoo,11,135.89,187.22,NOT_APPLICABLE,0.0
SALES,TX-12137,2025-06-11,6,Branch_6,GIZA,Alex Coast,106,Prod_106,Home Care,Snacks,8,102.29,130.8,NOT_APPLICABLE,0.0
SALES,TX-12629,2025-03-01,2,Branch_2,CAIRO,Greater Cairo,110,Prod_110,Home Care,Shampoo,6,118.65,156.2,NOT_APPLICABLE,0.0
SALES,TX-28348,2026-02-07,9,Branch_9,Cairo,Delta,107,Prod_107,Personal Care,Dairy,3,104.17,132.31,NOT_APPLICABLE,0.0
SALES,TX-43512,2025-07-10,10,Branch_10,cairo,Greater Cairo,103,Prod_103,Home Care,Soft Drinks,2,90.84,114.13,NOT_APPLICABLE,0.0
SALES,TX-5873,2026-03-09,1,Branch_1,cairo,Alex Coast,109,Prod_109,Home Care,Detergents,4,109.73,149.78,NOT_APPLICABLE,0.0
SALES,TX-48244,2030-05-12,7,Branch_7,Mansoura,Greater Cairo,104,Prod_104,Groceries,Dairy,0,94.85,127.64,NOT_APPLICABLE,0.0
SALES,TX-33982,2025-08-08,2,Branch_2,CAIRO,Greater Cairo,118,Prod_118,Home Care,Soft Drinks,12,140.44,174.52,NOT_APPLICABLE,0.0
SALES,TX-31261,2026-01-29,2,Branch_2,CAIRO,Greater Cairo,114,Prod_114,Beverages,Detergents,4,116.23,152.53,NOT_APPLICABLE,0.0
SALES,TX-12293,2025-08-02,1,Branch_1,cairo,Alex Coast,100,Prod_100,Personal Care,Shampoo,11,76.37,100.77,NOT_APPLICABLE,0.0
SALES,TX-42287,2025-05-10,4,Branch_4,ALEXANDRIA,Delta,114,Prod_114,Home Care,Dairy,10,132.55,171.5,NOT_APPLICABLE,0.0
SALES,TX-13665,2025-06-26,8,Branch_8,Tanta,Delta,110,Prod_110,Beverages,Shampoo,1,115.42,143.76,NOT_APPLICABLE,0.0
SALES,TX-12951,2025-07-22,2,Branch_2,CAIRO,Greater Cairo,113,Prod_113,Home Care,Snacks,10,128.68,178.19,NOT_APPLICABLE,0.0
SALES,TX-31757,2026-04-28,1,Branch_1,cairo,Alex Coast,108,Prod_108,Personal Care,Soft Drinks,1,109.46,138.38,NOT_APPLICABLE,0.0
SALES,TX-14514,2026-02-10,8,Branch_8,Tanta,Delta,113,Prod_113,Groceries,Shampoo,4,115.7,146.44,NOT_APPLICABLE,0.0
SALES,TX-20458,2025-02-22,3,Branch_3,Alexandria,Delta,101,Prod_101,Personal Care,Soft Drinks,3,73.1,95.25,NOT_APPLICABLE,0.0
SALES,TX-41547,2025-09-30,6,Branch_6,GIZA,Alex Coast,119,Prod_119,Beverages,Shampoo,10,138.16,187.73,NOT_APPLICABLE,0.0
SALES,TX-851,2026-05-14,9,Branch_9,Cairo,Delta,109,Prod_109,Personal Care,Detergents,7,102.96,143.6,NOT_APPLICABLE,0.0
SALES,TX-34768,2026-01-20,7,Branch_7,Mansoura,Greater Cairo,101,Prod_101,Personal Care,Dairy,7,70.59,95.52,NOT_APPLICABLE,0.0
SALES,TX-24913,2025-05-23,5,Branch_5,Giza,Greater Cairo,115,Prod_115,Groceries,Dairy,12,128.73,167.86,NOT_APPLICABLE,0.0
SALES,TX-17970,2025-07-24,4,Branch_4,ALEXANDRIA,Delta,101,Prod_101,Personal Care,Dairy,4,76.55,105.49,NOT_APPLICABLE,0.0
SALES,TX-28377,2025-06-20,10,Branch_10,cairo,Greater Cairo,119,Prod_119,Beverages,Detergents,10,154.69,188.59,NOT_APPLICABLE,0.0
SALES,TX-9890,2025-04-07,5,Branch_5,Giza,Greater Cairo,111,Prod_111,Home Care,Snacks,7,109.9,148.9,NOT_APPLICABLE,0.0
SALES,TX-46456,2025-08-13,6,Branch_6,GIZA,Alex Coast,104,Prod_104,Home Care,Dairy,1,85.44,106.13,NOT_APPLICABLE,0.0
